price,type,sqfeet,beds,baths,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,state,pets_allowed
965,3,1098,2,2,1,0,0,0,0,4,12,1
880,2,885,2,1,1,0,0,0,1,4,35,1
650,2,634,1,1,0,0,0,0,0,1,32,1
861,1,1000,2,1,1,0,0,0,3,4,35,1
875,1,1081,2,1,1,0,0,1,1,4,10,1
799,3,805,2,1,1,0,0,0,1,4,17,1
800,2,961,2,1,1,0,0,0,3,4,32,1
672,1,1847,4,2,1,0,0,0,3,0,26,1
650,2,634,1,1,1,0,0,0,1,1,32,1
1325,2,1060,2,1,1,0,0,0,1,2,34,1
850,1,1500,3,2,1,0,0,0,0,4,22,1
785,2,500,1,1,0,1,0,0,0,4,37,1
585,2,600,1,1,1,0,0,0,1,4,32,0
523,3,625,1,1,1,0,0,0,0,4,16,1
650,3,725,2,1,1,0,0,0,4,4,16,1
900,1,900,3,2,1,0,0,0,0,4,22,1
640,1,1200,2,1,1,0,0,0,3,4,18,1
1250,1,995,2,1,1,0,0,0,4,1,32,0
990,1,1196,3,2,1,0,0,0,4,4,35,1
1595,1,1629,5,1,1,0,0,0,0,4,19,1
975,3,900,1,1,1,0,0,0,4,1,33,1
1080,1,1075,2,1,1,0,0,0,4,4,27,1
819,3,857,2,1,1,0,0,0,1,4,29,1
1165,3,1100,2,2,1,0,0,0,4,4,18,1
1495,1,1200,2,1,1,0,0,0,2,4,19,0
1209,3,725,1,1,0,0,1,0,0,4,23,1
659,3,750,3,1,0,0,0,0,0,4,23,1
1450,1,1550,3,2,0,0,0,0,3,1,37,0
850,0,780,2,1,1,0,0,0,3,4,10,1
899,2,792,2,1,1,0,0,0,1,4,31,1
815,3,500,1,1,1,0,0,0,1,4,27,1
1050,0,1155,2,1,1,0,0,0,3,4,14,1
640,3,600,1,1,0,1,0,0,0,4,16,1
880,1,812,2,1,1,0,0,0,1,5,32,0
874,2,960,2,1,1,0,0,0,1,4,35,1
640,3,688,1,1,1,0,0,0,0,2,12,1
760,3,800,1,1,1,0,0,0,0,4,12,1
899,3,858,1,1,1,0,0,0,4,4,29,1
595,3,700,2,1,0,0,0,0,0,4,23,1
965,3,1000,2,2,1,0,0,0,4,4,12,1
819,3,857,2,1,1,1,0,0,1,4,29,1
895,3,714,2,1,1,0,0,0,0,4,16,1
0,2,820,2,1,0,1,0,0,0,4,34,1
1025,3,750,2,1,1,0,0,0,0,4,23,1
895,3,960,2,2,1,0,0,0,3,4,18,1
630,0,690,1,1,1,0,0,0,1,4,14,1
890,3,850,1,1,1,0,0,0,3,4,27,1
799,0,806,2,1,1,0,0,0,0,4,14,1
2300,3,600,2,1,1,0,0,0,0,3,19,0
1055,2,818,1,1,1,1,0,0,4,4,35,1
1190,3,1065,2,2,0,1,0,0,3,4,27,1
1152,3,1020,2,1,1,0,0,0,4,2,22,1
987,2,600,1,1,1,0,0,0,4,4,35,1
1893,3,725,1,1,0,1,0,0,4,4,31,1
5079,2,1461,3,2,0,1,0,0,4,0,31,1
675,2,900,2,1,1,0,0,0,0,4,34,0
1700,1,2071,4,1,0,0,0,0,1,0,34,0
599,3,640,1,1,1,0,0,0,1,4,24,1
1690,3,1611,3,2,1,0,0,0,4,0,12,1
675,3,650,1,1,1,0,0,0,1,4,17,1
1120,1,1430,3,1,1,0,0,0,3,4,35,1
2458,3,1503,3,3,1,0,0,0,4,2,18,1
655,3,792,2,1,1,0,0,0,1,4,27,1
685,3,1121,2,1,0,0,0,0,0,2,12,1
700,1,1302,3,2,1,1,1,1,4,4,10,1
1750,1,2229,4,3,1,0,0,0,4,0,16,1
830,3,965,2,1,1,0,0,0,0,2,12,1
1000,1,1100,2,1,1,0,0,0,4,2,35,1
725,3,700,1,1,1,0,0,0,0,4,12,1
805,2,650,1,1,1,1,0,0,4,4,35,1
700,1,1302,3,2,1,1,1,1,4,4,10,1
1250,0,700,1,1,1,0,0,0,0,5,14,1
74900,1,1456,3,2,1,0,0,0,3,4,22,0
490,2,690,1,1,1,0,0,0,1,4,36,1
1830,3,1156,1,1,0,0,0,0,4,0,27,1
740,2,889,2,1,1,0,0,0,1,4,32,1
1115,3,1036,2,2,1,0,0,0,3,4,27,1
1395,0,700,1,1,1,0,0,0,0,5,14,1
730,2,715,1,1,1,0,0,0,1,4,35,1
575,2,915,2,1,1,0,0,0,1,4,36,0
860,3,1032,2,2,1,0,0,0,0,4,12,1
950,3,937,2,1,1,0,0,0,0,1,22,1
1183,3,1177,2,2,1,0,0,0,4,5,27,1
1675,0,700,1,1,1,0,0,0,0,5,14,1
955,1,870,1,1,0,1,0,0,4,0,12,1
1615,1,1693,3,1,1,0,0,0,4,0,23,1
1450,3,1311,3,2,0,1,0,0,3,4,27,1
990,3,944,1,1,0,0,0,0,4,4,27,1
965,3,863,2,1,1,0,0,0,0,5,16,1
1026,3,740,1,1,1,0,0,0,4,4,27,1
1235,2,1237,2,2,1,0,0,0,4,0,28,1
570,3,580,1,1,1,0,0,0,1,4,16,1
1650,1,1568,3,2,1,0,0,0,4,0,30,1
1042,3,896,1,1,0,0,0,0,4,2,22,1
915,3,750,1,1,1,0,0,1,3,4,27,1
848,3,800,2,1,1,0,0,0,1,4,27,1
1055,3,1009,2,2,1,0,0,0,4,4,18,1
1299,3,1150,2,2,0,0,0,0,4,4,27,1
2600,1,3394,4,2,0,0,0,0,3,0,35,1
880,2,812,2,1,0,0,0,0,1,5,32,1
875,0,1500,3,1,0,0,0,0,0,5,14,1
1450,2,1273,2,2,1,0,0,0,4,0,34,1
599,3,650,1,1,0,0,0,0,0,4,12,1
1100,2,775,2,1,1,0,0,0,4,4,32,0
1750,0,700,1,1,1,0,0,0,4,4,14,1
599,3,650,1,1,0,0,0,0,0,4,12,1
1200,1,1900,4,2,0,0,0,0,4,4,15,0
625,2,1025,2,2,0,0,0,0,3,4,36,1
875,3,300,1,1,0,0,0,1,2,4,19,0
970,1,1120,2,1,1,0,0,0,3,4,35,1
720,2,578,1,1,1,0,0,0,1,1,32,1
2819,2,1191,2,2,1,1,0,0,1,2,34,1
2300,2,995,1,1,0,0,0,0,0,4,30,1
2500,1,1550,2,2,1,0,0,0,4,1,32,0
945,3,624,1,1,1,0,0,0,1,4,27,1
2500,0,1400,3,2,1,0,0,0,0,4,14,0
1850,2,1040,2,2,1,0,0,0,4,4,30,1
730,0,960,2,1,1,0,0,0,0,4,15,1
1250,1,1408,3,1,1,0,0,0,3,0,23,1
940,3,947,2,2,1,0,0,0,4,4,12,1
800,1,1244,3,2,0,1,1,1,4,0,17,1
1295,0,1626,3,2,0,0,0,0,3,4,13,1
1440,0,1128,2,2,1,0,0,0,4,4,14,1
1415,3,775,2,1,1,0,0,0,1,4,19,1
800,1,1244,3,2,0,1,1,1,4,0,17,1
895,0,680,1,1,0,0,0,0,1,4,13,1
725,2,672,1,1,1,0,0,0,1,4,32,1
2500,2,1120,4,2,0,0,0,0,4,2,34,1
815,0,1020,2,2,1,0,0,0,1,4,14,1
1556,1,760,2,1,1,0,0,0,3,4,21,1
660,3,650,1,1,1,0,0,0,1,4,25,1
854,2,960,2,1,1,0,0,0,1,4,35,1
897,1,985,2,1,1,0,0,0,3,4,27,1
1095,0,840,1,1,0,0,0,0,1,4,13,1
1325,0,700,1,1,1,0,0,0,0,4,14,1
700,3,700,1,1,1,0,0,0,0,1,22,1
1300,3,1150,3,1,1,0,0,0,4,4,19,1
740,2,889,2,1,1,0,0,0,1,4,32,1
700,3,750,2,1,1,0,0,0,1,4,17,1
795,1,950,2,1,1,0,0,0,3,4,14,1
950,2,870,2,1,1,0,0,0,0,4,34,1
814,3,600,1,1,1,0,0,0,1,4,27,1
795,3,852,2,1,1,0,0,0,3,4,18,1
1625,1,1240,2,2,1,0,0,0,4,4,10,1
1510,0,700,1,1,1,0,0,0,0,5,14,1
1815,0,845,2,2,0,0,0,0,0,0,13,1
985,1,1060,2,1,1,0,0,0,3,4,32,1
1300,3,1053,2,2,0,1,0,0,4,4,27,1
663,3,955,2,1,1,0,0,0,1,4,24,1
2150,2,1100,3,2,0,0,0,0,4,2,34,1
1305,2,971,2,2,1,0,0,0,4,4,32,1
1200,1,1100,3,2,0,0,0,0,3,0,13,1
560,3,920,2,1,1,0,0,0,4,4,16,1
779,3,1044,2,1,1,0,0,0,0,1,22,1
741,3,520,1,1,1,0,0,0,4,4,12,1
999,3,934,2,2,1,1,0,0,4,4,27,1
498,3,614,1,1,1,0,0,0,1,5,16,1
1495,1,1694,3,2,0,0,0,0,3,0,12,1
790,1,950,2,1,1,0,0,0,1,5,22,1
955,1,800,2,1,1,0,0,0,1,1,13,1
1600,2,750,1,1,0,0,0,0,4,4,34,0
1225,2,758,1,1,0,0,0,0,4,4,28,1
815,3,1167,3,2,1,0,0,0,3,4,25,0
550,2,713,1,1,1,0,0,0,3,4,36,0
929,3,1266,3,2,1,1,0,0,3,0,18,1
1940,3,1300,2,2,1,0,0,0,1,4,19,1
905,0,1200,2,2,1,0,0,0,3,4,10,1
835,3,900,1,1,1,0,0,0,0,4,22,1
1175,0,1072,3,2,1,0,0,0,4,4,14,1
825,2,912,2,1,1,0,0,0,1,4,32,1
700,3,1271,3,2,1,0,0,0,4,4,25,0
1430,2,1029,2,2,0,0,1,0,4,4,37,1
765,3,600,1,1,1,0,0,0,0,4,12,1
1409,3,1570,2,2,0,1,0,0,4,1,22,1
491,1,1121,3,2,1,1,0,0,3,0,27,1
1004,3,762,1,1,0,0,0,0,4,5,17,1
845,1,950,2,1,1,0,0,0,3,4,14,1
491,1,1121,3,2,1,1,0,0,3,0,27,1
411,1,988,2,2,1,1,0,0,2,5,22,1
1675,0,700,1,1,1,0,0,0,0,5,14,1
899,3,858,1,1,1,0,0,0,4,4,29,1
491,1,1121,3,2,1,1,0,0,3,0,27,1
755,3,1024,2,2,1,0,0,0,1,4,25,0
899,0,1100,3,1,0,0,0,0,3,1,15,0
1279,3,1106,2,2,1,0,0,0,3,4,27,0
1135,3,824,2,1,1,0,0,0,1,4,27,1
1695,0,870,2,1,0,0,0,0,4,4,13,1
850,1,1076,3,2,1,0,0,0,3,5,22,1
1030,2,1175,3,2,0,0,0,0,4,4,28,1
1420,0,900,2,1,1,0,0,0,0,5,14,1
1125,0,995,2,2,0,0,0,0,4,1,13,1
1095,0,544,1,1,0,0,0,0,0,3,13,1
3790,0,1084,2,2,0,0,0,1,4,0,14,1
630,2,1100,3,1,1,0,0,0,3,4,35,1
1821,3,609,1,1,1,0,0,0,1,2,19,1
1330,3,1236,2,2,0,0,0,0,4,0,23,1
715,3,960,2,1,1,0,0,0,1,4,25,0
990,0,900,2,1,0,0,0,0,3,1,13,1
1550,0,900,2,1,1,0,0,0,0,5,14,1
3466,2,1377,3,2,0,1,0,0,4,0,34,1
950,0,1201,2,2,1,0,0,0,4,4,14,1
815,2,908,2,2,1,0,0,0,3,2,36,1
550,2,713,1,1,1,0,0,0,3,4,36,0
1350,1,800,2,1,0,0,0,0,0,4,32,1
1175,0,608,1,1,0,0,0,0,0,2,13,1
769,3,700,2,1,1,0,0,0,1,4,17,1
1500,2,1220,2,2,0,0,0,0,4,2,34,1
975,2,742,1,1,0,0,0,0,4,4,28,1
875,0,557,1,1,0,0,0,0,1,4,13,1
3390,3,799,2,2,0,0,0,1,4,0,19,0
575,3,700,1,1,1,0,0,0,1,4,27,1
1150,1,1200,3,1,1,0,0,0,3,2,35,0
2095,0,1000,2,2,1,0,0,0,0,4,14,1
910,3,1207,2,2,1,0,0,0,3,4,27,1
560,3,920,2,1,1,0,0,0,4,4,16,1
695,3,939,2,1,1,0,0,0,1,4,25,0
1330,3,1100,2,2,1,0,0,0,4,4,18,1
600,3,530,1,1,0,0,0,0,2,4,22,0
625,3,792,1,1,1,0,0,0,0,4,16,1
925,3,950,1,1,1,0,0,0,0,4,22,1
1895,0,900,2,1,1,0,0,0,0,5,14,1
550,2,713,1,1,1,0,0,0,3,4,36,0
1650,0,900,2,1,1,0,0,0,0,5,14,1
1200,3,1160,2,2,1,0,0,0,4,4,22,1
580,0,750,1,1,1,0,0,0,0,4,14,1
1390,3,1090,2,2,1,0,0,0,0,1,22,1
1240,3,1097,2,2,0,0,0,0,4,5,17,1
1100,1,925,3,2,1,0,0,0,4,2,22,1
1390,0,1040,2,2,0,0,0,0,4,2,13,1
850,3,937,2,1,1,0,0,0,0,1,22,1
3295,2,1398,2,2,1,0,0,0,4,0,35,0
1000,2,930,2,2,0,0,0,0,4,2,28,1
1300,1,1200,2,1,1,0,0,0,1,5,22,0
1255,3,1690,3,2,0,0,0,0,4,4,29,1
900,1,1200,2,2,0,0,0,0,3,4,18,1
1245,1,1300,3,2,0,0,0,0,4,4,12,1
835,1,1165,3,2,1,0,0,0,3,4,29,0
849,3,939,2,1,1,0,0,0,4,4,17,1
1060,3,1073,2,2,1,0,0,0,1,4,18,1
1050,0,1200,2,1,0,0,0,0,4,4,13,0
1300,1,1200,2,1,1,0,0,0,1,5,22,0
595,0,565,1,1,1,0,0,0,1,4,15,1
1480,3,1307,3,2,0,0,0,0,3,4,27,1
879,3,1014,2,1,1,0,0,0,4,4,17,1
563,3,785,2,1,1,0,0,0,1,5,16,1
1246,0,750,2,1,1,0,0,0,4,4,14,1
1080,2,880,1,1,0,0,0,0,4,0,28,1
695,1,875,2,1,1,0,0,0,3,4,34,1
645,2,1103,3,1,1,0,0,0,3,4,35,1
1355,3,1236,3,2,1,0,0,0,3,4,27,1
930,3,1000,2,1,1,0,0,0,1,1,22,1
907,3,779,1,1,1,0,0,0,0,4,20,1
894,3,825,1,1,0,0,0,0,4,4,12,1
895,2,1031,2,1,0,0,0,0,4,4,35,1
995,0,780,1,1,0,0,0,0,4,1,13,1
819,3,857,2,1,1,0,0,0,1,4,29,1
650,2,630,1,1,1,0,0,0,1,1,32,1
1149,0,1350,3,2,0,1,0,0,4,5,10,1
775,2,700,1,1,1,0,0,0,0,4,34,1
899,1,1000,3,2,1,0,0,0,3,1,36,1
645,3,750,1,1,1,0,0,0,1,4,25,0
675,3,960,2,1,0,0,0,0,0,4,12,1
1450,3,1100,2,1,0,0,0,0,2,5,19,0
749,3,800,1,1,1,0,0,0,1,4,22,1
595,0,550,1,1,1,1,0,0,0,5,14,1
775,2,640,1,1,1,0,0,0,1,4,35,1
1279,2,728,1,1,1,1,0,0,4,2,35,1
935,2,750,1,1,1,0,0,0,0,4,31,1
975,2,950,2,2,1,0,0,0,1,4,35,1
1005,3,573,2,1,1,0,0,0,0,4,16,1
873,3,720,1,1,1,0,0,0,4,4,12,1
699,3,900,1,1,1,0,0,0,0,4,16,1
840,2,850,2,1,1,0,0,0,1,4,34,1
700,3,722,1,1,1,0,0,0,3,4,27,1
1395,0,700,1,1,1,0,0,0,0,5,14,1
569,1,1759,3,2,1,0,0,0,3,1,17,0
532,1,1722,3,2,1,0,0,0,3,1,17,0
576,1,1766,3,2,1,0,0,0,3,1,17,0
589,1,1779,3,2,1,0,0,0,3,1,17,0
999,0,972,2,2,1,0,0,0,3,4,10,1
950,3,950,2,1,1,0,0,0,0,4,22,1
1700,1,2790,5,2,0,0,0,0,4,4,15,1
518,3,540,1,1,0,0,0,0,0,4,16,1
831,3,708,1,1,1,0,0,0,3,1,16,1
1605,3,728,1,1,1,0,0,0,4,4,22,1
1060,2,855,2,1,1,0,0,0,4,1,32,1
892,3,805,1,1,1,0,0,0,4,4,22,1
65500,1,1214,3,2,1,0,0,0,3,4,22,1
600,3,500,1,1,0,0,0,0,1,4,26,0
675,3,900,2,2,0,0,0,0,4,4,24,1
870,0,690,1,1,0,0,0,0,4,1,13,1
900,1,1164,2,2,1,0,0,0,3,4,36,1
875,3,510,1,1,1,0,0,0,4,4,18,1
975,3,949,2,1,1,0,0,0,0,2,22,1
695,2,948,2,2,1,0,0,0,1,5,36,1
539,2,615,1,1,1,0,0,0,1,4,35,1
949,3,870,2,1,1,0,0,0,4,4,17,1
599,2,476,1,1,1,0,0,0,1,4,36,1
605,3,572,1,1,1,0,0,0,1,4,25,0
900,2,625,1,1,0,0,0,0,2,4,30,0
1116,3,1189,2,2,1,0,0,0,3,4,27,1
1695,1,1700,4,3,0,0,0,0,3,0,16,1
1700,2,1230,2,2,0,1,0,0,4,4,34,1
1515,3,1075,2,2,1,0,0,0,4,1,22,1
1375,0,750,1,1,1,0,0,0,0,5,14,1
1975,0,998,2,1,0,0,0,0,4,3,14,0
849,1,1280,3,2,1,0,0,0,3,4,36,1
495,1,450,1,1,1,0,0,0,2,0,35,0
1099,2,868,2,1,1,0,0,0,3,4,35,1
944,3,1089,2,2,1,0,0,0,1,4,22,1
775,3,866,2,1,1,0,0,0,1,4,17,1
959,2,1050,2,1,1,0,0,0,3,4,35,1
889,3,920,2,2,1,0,0,0,4,4,12,1
1400,1,1800,3,1,0,0,0,0,3,4,15,1
939,0,648,1,1,1,0,0,0,4,4,10,1
595,1,1008,2,1,1,0,0,0,3,4,15,1
835,2,820,1,1,0,0,0,0,4,2,28,0
1500,1,1555,3,2,0,0,0,0,4,0,23,1
1069,2,1020,2,1,1,0,0,0,3,2,35,1
965,2,625,1,1,1,0,0,0,1,4,34,1
1089,2,978,2,2,1,0,0,0,3,5,35,1
895,3,760,1,1,1,0,0,0,4,5,27,1
910,3,862,2,2,1,1,0,0,3,4,27,1
940,0,806,2,1,1,0,0,0,1,4,14,1
700,3,634,1,1,0,0,0,0,0,4,12,1
2345,3,774,1,1,1,0,0,0,4,0,31,1
899,0,1100,3,1,0,0,0,0,3,1,15,0
1082,0,750,1,1,1,0,0,0,4,1,13,0
1000,2,678,1,1,1,0,0,0,4,5,35,1
1500,1,1555,3,2,0,0,0,0,4,0,23,1
1090,0,781,1,1,0,1,0,0,4,1,13,1
895,0,624,1,1,1,1,0,0,4,4,14,1
763,3,864,2,1,1,0,0,0,3,4,18,1
825,3,1134,2,1,1,0,0,1,4,4,27,1
1100,0,787,1,1,1,0,0,0,4,1,13,0
759,1,1260,3,1,1,0,0,0,3,4,35,1
910,3,1207,2,2,1,0,0,0,3,4,27,1
1400,1,1082,4,2,1,0,0,0,3,0,29,0
675,1,950,2,1,1,0,0,0,3,4,35,1
695,1,900,2,1,1,0,0,0,3,5,35,0
1125,0,934,2,2,1,0,0,0,4,4,14,1
1500,1,1555,3,2,0,0,0,0,4,0,23,1
1025,3,796,1,1,1,0,0,0,4,4,18,1
1215,0,1094,2,2,1,0,0,0,3,1,13,0
1175,3,915,1,1,1,0,0,0,4,1,33,1
879,2,995,2,1,1,0,0,0,3,4,35,1
1175,3,915,1,1,1,0,0,0,4,1,33,1
1175,3,915,1,1,1,0,0,0,4,1,33,1
1390,3,1090,2,2,1,0,0,0,0,1,22,1
1500,1,1555,3,2,0,0,0,0,4,0,23,1
1175,3,915,1,1,1,0,0,0,4,1,33,1
1039,3,470,1,1,0,0,0,0,0,4,22,1
699,3,1140,2,1,1,0,0,0,3,0,22,1
1400,1,966,2,1,0,0,0,0,4,0,35,1
815,2,775,1,1,0,0,0,0,1,4,37,1
1800,2,1800,3,1,0,0,0,0,0,4,34,0
809,3,737,2,1,1,0,0,0,1,4,17,1
894,3,825,1,1,0,0,0,0,4,4,12,1
770,0,720,1,1,1,0,0,0,3,4,10,1
791,2,528,1,1,1,0,0,0,4,1,32,1
1095,0,687,1,1,1,0,0,0,4,0,10,1
1079,2,1150,3,1,1,0,0,0,3,4,35,1
820,3,1115,3,2,1,0,0,0,4,4,12,1
975,3,1100,2,1,0,0,0,0,0,4,19,0
1250,0,460,1,1,0,0,0,0,0,1,11,0
1250,2,1110,2,2,1,0,0,0,0,4,34,1
1650,3,850,2,1,1,0,0,0,1,4,31,1
1095,0,700,1,1,1,0,0,0,0,5,14,1
1350,3,650,1,1,1,0,0,0,1,4,31,1
899,1,1125,3,1,1,0,0,0,3,5,22,1
1370,2,607,1,1,0,0,0,0,4,4,37,1
1290,2,825,1,1,0,0,0,0,4,4,34,1
750,0,1230,2,2,1,0,0,0,3,5,10,1
3029,3,1917,2,3,1,0,0,0,4,0,16,1
879,3,900,2,2,1,0,0,0,4,4,17,0
870,2,1000,3,2,1,0,0,0,0,2,35,1
966,3,875,2,1,1,0,0,0,3,1,16,1
550,3,594,1,1,1,0,0,0,1,4,27,1
750,0,675,2,1,0,0,0,0,3,4,15,1
879,3,900,2,2,1,0,0,0,4,4,17,0
779,2,800,2,1,1,0,0,0,3,4,35,1
2990,0,600,1,1,0,0,0,1,0,0,14,1
1284,3,722,1,1,1,0,0,0,4,2,20,1
875,0,815,1,1,1,0,0,0,3,2,10,1
545,0,512,1,1,1,0,0,0,1,4,14,1
632,0,325,1,1,0,0,0,1,4,5,13,0
655,2,863,2,1,0,0,0,0,1,4,36,1
879,3,900,2,2,1,0,0,0,4,4,17,0
735,2,1043,2,2,0,0,0,0,3,4,36,1
650,2,713,2,1,1,0,0,0,0,4,35,1
2000,3,1900,2,2,0,1,0,0,4,0,18,1
795,1,852,3,2,1,0,0,0,3,4,34,1
899,0,1100,2,1,1,0,0,0,3,1,15,0
1050,3,1000,2,2,1,0,0,0,4,4,16,1
1325,1,1500,4,2,1,0,0,0,3,4,27,0
1345,3,935,2,2,1,0,0,0,0,1,22,1
825,1,1500,2,1,1,0,0,0,3,4,14,1
925,2,950,2,1,1,0,0,0,0,4,34,1
975,2,950,2,2,1,0,0,0,1,4,35,1
1350,2,1156,3,2,0,0,0,0,4,4,37,1
1250,3,1041,2,2,1,0,0,0,4,1,33,1
1595,0,1400,2,1,0,0,0,0,0,5,14,0
1250,3,1041,2,2,1,0,0,0,4,1,33,1
1250,3,1041,2,2,1,0,0,0,4,1,33,1
1250,3,1041,2,2,1,0,0,0,4,1,33,1
899,0,1100,3,1,0,0,0,0,3,1,15,0
1449,1,1650,3,2,1,0,0,0,3,0,27,1
1030,0,1025,2,2,0,1,0,0,4,4,15,1
835,2,850,2,1,1,0,0,0,3,4,35,1
1135,2,850,2,1,1,0,0,0,0,4,31,1
995,3,864,2,1,1,0,0,0,3,1,22,1
2100,1,1374,2,3,1,0,0,0,4,4,20,0
775,3,700,1,1,1,0,0,0,0,1,22,1
1100,2,668,1,1,1,0,0,0,4,0,36,1
1750,0,821,1,1,1,0,0,0,4,0,11,0
1414,2,850,2,1,1,0,0,0,4,4,34,1
1065,2,1201,3,2,1,0,0,0,4,2,28,1
800,3,662,1,1,0,0,0,0,0,4,12,1
816,2,816,2,1,1,0,0,0,1,4,32,1
835,2,850,2,1,1,0,0,0,3,4,35,1
1050,3,957,2,1,0,0,0,0,3,4,29,1
975,1,1970,3,2,0,0,0,0,3,0,13,0
1450,0,1250,3,2,1,0,0,0,4,1,13,0
1200,2,923,2,2,0,0,0,0,4,4,37,1
775,2,640,1,1,1,0,0,0,1,4,35,1
1075,0,1080,3,2,1,0,0,0,4,4,15,1
1045,3,1072,2,2,0,0,0,0,0,4,12,1
1243,2,1000,1,1,1,1,0,0,4,0,35,1
1700,1,700,1,1,1,0,0,0,4,4,19,0
1137,0,780,1,1,1,0,0,0,4,1,13,0
999,1,1915,3,2,1,0,0,0,3,0,27,1
1130,2,860,1,1,1,0,0,0,4,4,31,1
779,2,929,2,1,1,0,0,0,3,1,35,1
1275,3,1025,3,2,1,0,0,0,3,4,27,1
899,0,1100,2,1,1,0,0,0,3,1,15,0
816,2,816,2,1,1,0,0,0,1,4,32,1
800,3,662,1,1,1,0,0,0,0,4,12,0
695,1,900,2,1,1,0,0,0,3,4,25,0
775,2,640,1,1,1,0,0,0,1,4,35,1
1060,2,1042,2,2,1,0,0,0,0,1,35,1
834,3,857,2,1,1,1,0,0,1,4,29,1
995,0,769,1,1,1,0,0,0,4,1,13,0
1400,0,860,1,1,1,0,0,0,4,1,13,0
1174,3,711,1,1,0,1,0,0,4,4,27,1
1950,1,1500,3,1,0,0,0,0,4,0,22,0
780,3,932,2,1,1,0,0,0,1,4,17,1
1060,3,984,2,1,0,0,0,0,4,4,12,1
625,3,848,2,2,1,0,0,0,1,4,24,1
720,2,924,2,1,1,0,0,0,0,2,35,1
1068,3,1040,2,1,1,0,0,0,3,4,27,1
831,2,735,1,1,1,0,0,0,0,1,35,1
1500,1,2700,4,2,1,0,0,0,3,4,11,0
1080,1,1075,2,1,1,0,0,0,4,4,27,1
1330,0,1090,2,2,1,0,0,0,4,1,13,0
1419,3,1175,2,2,0,1,0,0,4,0,16,1
1174,0,1086,2,2,0,0,0,0,4,1,13,1
1300,2,1200,3,1,0,0,0,0,3,4,34,0
895,3,670,2,1,0,0,0,0,1,4,33,0
955,3,1000,2,1,1,0,0,0,4,4,18,1
740,0,1100,2,1,1,0,0,0,1,4,14,1
900,0,972,2,1,1,0,0,0,3,0,14,0
843,2,770,1,1,1,0,0,0,0,1,35,1
1085,0,561,1,1,1,0,0,0,4,1,13,1
675,2,950,2,1,1,0,0,0,3,4,35,1
1500,1,1500,3,2,1,0,0,0,4,0,20,0
759,1,1260,3,1,1,0,0,0,3,4,35,1
1133,2,967,2,2,1,0,0,0,4,1,32,1
1047,0,1086,2,2,1,0,0,0,4,1,13,0
819,3,977,2,2,1,0,0,0,1,4,29,1
1250,2,800,1,1,0,0,0,1,4,4,37,0
2200,3,1226,2,2,1,0,0,1,4,4,27,0
1500,3,700,2,1,0,0,0,0,4,4,19,0
1165,3,1082,2,2,0,0,0,0,4,3,27,1
1028,0,752,1,1,1,0,0,0,4,1,14,1
2790,0,518,1,1,0,0,0,1,4,0,14,1
1650,0,566,2,1,1,0,0,0,0,5,14,1
750,3,468,1,1,0,0,0,0,1,4,19,1
835,2,850,2,1,1,0,0,0,3,4,35,1
999,1,1568,3,2,1,0,0,0,3,4,15,1
585,2,975,2,1,1,0,0,0,1,4,36,0
2680,3,1190,2,2,0,0,0,0,4,2,18,1
1450,1,750,1,1,0,0,0,1,1,4,37,1
1129,0,900,1,1,1,0,0,0,4,4,10,1
771,2,528,1,1,1,0,0,0,4,1,32,1
775,2,640,1,1,1,0,0,0,1,4,35,1
1011,3,1112,2,2,0,0,0,0,0,4,12,1
990,3,830,1,1,0,0,0,0,3,4,27,1
1175,3,1100,3,2,1,0,0,0,4,4,26,1
1025,1,1336,3,2,1,0,0,0,3,4,10,1
1197,3,1112,2,2,0,0,0,0,0,4,12,1
1002,0,700,1,1,1,0,0,0,0,5,14,1
900,3,450,1,1,1,0,0,0,1,4,18,0
775,2,640,1,1,1,0,0,0,1,4,35,1
945,2,698,1,1,0,0,0,0,0,4,37,0
1499,2,1400,2,2,0,0,0,0,3,0,37,0
600,2,660,1,1,1,0,0,0,0,4,35,1
1149,0,1350,3,2,0,1,0,0,4,5,10,1
1850,3,1500,2,1,1,0,0,0,3,4,19,0
1025,0,752,1,1,1,0,0,0,3,4,10,1
1500,3,1000,2,1,1,0,0,0,2,4,21,1
615,2,624,1,1,1,0,0,0,0,2,35,1
950,1,1302,3,2,1,0,0,0,3,4,25,1
1365,3,1118,2,2,1,0,0,0,4,1,33,1
1365,3,1118,2,2,1,0,0,0,4,1,33,1
1365,3,1118,2,2,1,0,0,0,4,1,33,1
899,0,1002,2,2,1,1,0,0,4,4,14,1
895,3,760,2,1,1,0,0,0,4,5,27,1
475,3,450,1,1,0,0,0,0,1,4,18,0
975,2,950,2,2,1,0,0,0,1,4,35,1
650,0,900,2,1,1,0,0,0,3,4,15,0
1419,1,1795,2,2,1,0,0,0,3,1,22,1
1150,0,750,1,1,1,0,0,0,0,4,14,1
750,0,1230,2,2,1,0,0,0,3,5,10,1
2250,1,1949,3,2,0,0,0,0,4,0,23,1
585,2,975,2,1,1,0,0,0,1,4,36,0
915,3,750,1,1,1,0,0,0,4,4,22,1
1835,2,750,1,1,1,0,0,0,1,4,34,1
975,2,875,2,1,1,0,0,0,1,1,37,1
